,hex_id,lat,lon,day_of_week,weekend_ratio,weekday_ratio,night_ratio,rush_hour_ratio,business_hours_ratio,morning_ratio,afternoon_ratio,evening_ratio,total_records,unique_devices,records_per_device,device_diversity,frequent_devices,very_frequent_devices,commercial_activity_score,residential_activity_score,nearest_city_dist,weighted_city_importance,weighted_elevation,nearest_uni_dist,weighted_uni_importance,nearest_tourist_spot_dist,weighted_tourist_importance,coast_distance,nearest_mountain_dist,weighted_mountain_influence
13,888f2b981dfffff,-2.1668655910657044,-79.88419681042963,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,583952,8178,71.40523355343605,0.014004575718552209,2038,802,0.0,0.0070022878592761045,0.09697376421590985,1256971312527.8596,10325.48786457392,0.022218356037350145,11.664552531420831,0.016785743102931253,65.65020532894965,0.030939778843609638,0.7670942119543278,20550.902594859668
14,8866d32a4dfffff,-0.24193479077998625,-78.5297403802878,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,820476,19995,41.034058514628654,0.024369999853743437,4964,1986,0.0,0.012184999926871718,0.11359415225061371,419931124926.1949,34664.818664064005,0.06398224295911546,19.972153498704877,0.02602780167809623,61.5776798699969,1.7872772745142098,0.11723394514625259,83340.73455248476
15,888f0d9a1bfffff,-3.2699334440552383,-79.96385777602367,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,228100,3371,67.66538119252448,0.014778605874616397,807,335,0.0,0.0073893029373081984,0.014569543375568393,221793308986.41226,11581.460429013101,0.8509374334003696,1.3892675756167892,0.7584200577389305,3.843757253160842,0.2649240967056797,1.5176666592989503,12867.077122759336
16,8866d3216bfffff,-0.2537802925072046,-78.47574743948127,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4164,89,46.78651685393258,0.021373679154658983,21,9,0.0,0.010686839577329492,0.08098036482051787,562842765301.0665,44608.521042401706,0.06858290581225722,21.556326226456697,0.05157903191667471,36.89717910527767,1.8342566465238754,0.16896163895764102,74008.9551834211
17,8866d3233dfffff,-0.22756924416382704,-78.44694490202446,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74835,1109,67.47971145175833,0.014819269058595578,269,109,0.0,0.007409634529297789,0.04413748662496711,973583564247.983,73005.07260755842,0.04736336931192455,28.343899227651896,0.06851689015113922,31.805080286203303,1.8700785888263498,0.18491610615723944,71699.91249175255
18,8866d32a4dfffff,-0.24122757608080045,-78.53029868482159,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10594,463,22.88120950323974,0.04370398338682273,109,47,0.0,0.021851991693411364,0.11374066230031313,419465685078.3309,34631.99805169923,0.06362529306436909,20.023900207197713,0.025771928071383086,62.17327335755678,1.786993087112737,0.11636128422383349,83587.71094724609
19,8866d338b9fffff,-0.23184503874355517,-78.49979566158069,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,357453,23663,15.105988251700968,0.06619891286406884,5638,2281,0.0,0.03309945643203442,0.08272977874562794,552274527594.8809,43855.40322764767,0.046402335912276,28.553774275283704,0.01908721147437775,76.6650672159908,1.8188685380601153,0.13743512548486436,78323.65431526804
20,888f769831fffff,-2.870682235884703,-78.95549955208895,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9263,330,28.06969696969697,0.035625607254669116,80,33,0.0,0.017812803627334558,1.0341057885486673,123309449750.31319,8934.017941274067,0.06410071892883391,6.2637714533153686,0.3788730004133851,5.207266954050832,1.0718931075245182,0.8911453011827992,18938.291304178205
21,888f769989fffff,-2.895815026754231,-78.97530038039363,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,556697,10658,52.23278288609495,0.0191450645503748,2546,1060,0.0,0.0095725322751874,1.0140858183996078,123401236392.10576,8872.48030703323,0.037256249790251966,9.852916707025864,0.36157333743381825,5.323770701411043,1.0624932357436263,0.9120772561779298,18613.559913890662
22,888f76d685fffff,-2.9088265127223414,-79.05041202002076,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12537,815,15.38282208588957,0.06500757757039165,195,79,0.0,0.032503788785195824,0.9391139487407401,128053603687.54945,8967.076123098315,0.03905328930287794,9.490615294853914,0.2897485268899093,6.059230569553863,0.9974388811871914,0.9148392769440935,18404.909028409536
23,888f76d6edfffff,-2.887215967741936,-79.0661341843442,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23033,954,24.143605870020963,0.04141883384708896,208,96,0.0,0.02070941692354448,0.9232596451122842,130534622412.85265,9077.996343162353,0.05547057237840759,7.092068563936138,0.2704235574002279,6.345364315579916,0.974690405888019,0.8919579903386013,18660.895142714777
24,8866d33ae3fffff,-0.1549838444713685,-78.48872679237677,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,817110,31514,25.928476232785428,0.0385676347125846,7392,3085,0.0,0.0192838173562923,0.06622038586128971,672005112378.541,52254.852049227804,0.03237552502151164,42.01924623820514,0.04996043182997148,41.0501154061759,1.8426845500886688,0.13513814476075622,76356.25266375541
25,888f769989fffff,-2.895939251959251,-78.97543284665134,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,231466,6069,38.13906739166255,0.026219833582469997,1495,604,0.0,0.013109916791234999,1.013953794968597,123403951273.41331,8872.24752788436,0.03710949774899479,9.88646546445075,0.3614585176142656,5.324628435237289,1.062412678940054,0.912176224628584,18611.963892390253
26,8866d32347fffff,-0.19693882151057776,-78.44009866290385,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,228641,7428,30.780963920301563,0.03248761158322436,1833,736,0.0,0.01624380579161218,0.014085790972621227,2797640473375.942,198811.14741276283,0.030879048747192776,39.83703955240805,0.07858067393017489,30.78573733424319,1.8869169899533034,0.1846936583286374,70668.50213257119
27,8866d3316bfffff,-0.09115342883311055,-78.4588775190356,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20199,1186,17.031197301854974,0.058715778008812315,273,117,0.0,0.029357889004406158,0.09955950974507793,466599915814.5307,38380.53042445062,0.09491682165184576,15.59841848164086,0.08906684456852419,27.537358811141274,1.8761376754764143,0.18237370650571655,66304.87423614971
